"Key","CountryCode","ModelName","ModelId"
"FIB_222","MA","ROBOCUT","4"
"FIB_219","ES","CNC","1"
"FIB_219","ES","LASER","7"
"FIB_221","ES","ROBOT","2"
"FIB_222","ES","ROBODRILL","3"
"FIB_222","ES","ROBOSHOT","5"
"FIB_222","ES","ROBOCUT","4"
"FIB_309","PT","CNC","1"
"FIB_309","PT","LASER","7"
"FIB_309","PT","ROBOT","2"
"FIB_309","PT","ROBODRILL","3"
"FIB_309","PT","ROBOSHOT","5"
"FIB_309","PT","ROBOCUT","4"
"FIB_219","AD","CNC","1"
"FIB_219","AD","LASER","7"
"FIB_221","AD","ROBOT","2"
"FIB_222","AD","ROBODRILL","3"
"FIB_222","AD","ROBOSHOT","5"
"FIB_222","AD","ROBOCUT","4"
"FIB_219","MA","CNC","1"
"FIB_219","MA","LASER","7"
"FIB_221","MA","ROBOT","2"
"FIB_222","MA","ROBODRILL","3"
"FIB_222","MA","ROBOSHOT","5"
"FIB_222","MA","ROBOCUT","4"
"FIB_219","ES","CNC","1"
"FIB_219","ES","LASER","7"
"FIB_221","ES","ROBOT","2"
"FIB_222","ES","ROBODRILL","3"
"FIB_222","ES","ROBOSHOT","5"
"FIB_222","ES","ROBOCUT","4"
"FIB_309","PT","CNC","1"
"FIB_309","PT","LASER","7"
"FIB_309","PT","ROBOT","2"
"FIB_309","PT","ROBODRILL","3"
"FIB_309","PT","ROBOSHOT","5"
"FIB_309","PT","ROBOCUT","4"
"FIB_219","AD","CNC","1"
"FIB_219","AD","LASER","7"
"FIB_221","AD","ROBOT","2"
"FIB_222","AD","ROBODRILL","3"
"FIB_222","AD","ROBOSHOT","5"
"FIB_222","AD","ROBOCUT","4"
"FIB_219","MA","CNC","1"
"FIB_219","MA","LASER","7"
"FIB_221","MA","ROBOT","2"
"FIB_222","MA","ROBODRILL","3"
"FIB_222","MA","ROBOSHOT","5"
"FIB_222","MA","ROBOCUT","4"
"FIB_219","ES","CNC","1"
"FIB_219","ES","LASER","7"
"FIB_221","ES","ROBOT","2"
"FIB_222","ES","ROBODRILL","3"
"FIB_222","ES","ROBOSHOT","5"
"FIB_222","ES","ROBOCUT","4"
"FIB_309","PT","CNC","1"
"FIB_309","PT","LASER","7"
"FIB_309","PT","ROBOT","2"
"FIB_309","PT","ROBODRILL","3"
"FIB_309","PT","ROBOSHOT","5"
"FIB_309","PT","ROBOCUT","4"
"FTR_315","TR","CNC","1"
"FTR_315","TR","LASER","7"
"FTR_315","TR","ROBOT","2"
"FTR_315","TR","ROBODRILL","3"
"FTR_315","TR","ROBOSHOT","5"
"FTR_315","TR","ROBOCUT","4"
"FTR_315","AZ","CNC","1"
"FTR_315","AZ","LASER","7"
"FTR_315","AZ","ROBOT","2"
"FTR_315","AZ","ROBODRILL","3"
"FTR_315","AZ","ROBOSHOT","5"
"FTR_315","AZ","ROBOCUT","4"
"FTR_315","TR","CNC","1"
"FTR_315","TR","LASER","7"
"FTR_315","TR","ROBOT","2"
"FTR_315","TR","ROBODRILL","3"
"FTR_315","TR","ROBOSHOT","5"
"FTR_315","TR","ROBOCUT","4"
"FTR_315","AZ","CNC","1"
"FTR_315","AZ","LASER","7"
"FTR_315","AZ","ROBOT","2"
"FTR_315","AZ","ROBODRILL","3"
"FTR_315","AZ","ROBOSHOT","5"
"FTR_315","AZ","ROBOCUT","4"
"BFM_574","CN","LASER","7"
"BFM_574","CN","LASER","7"
"BFM_574","CN","LASER","7"
"BFM_574","CN","LASER","7"
"FNO_381","SE","CNC","1"
"FNO_381","SE","LASER","7"
"FNO_381","SE","ROBOT","2"
"FNO_381","SE","ROBODRILL","3"
"FNO_381","SE","ROBOSHOT","5"
"FNO_381","SE","ROBOCUT","4"
"FNO_387","DK","CNC","1"
"FNO_387","DK","LASER","7"
"FNO_387","DK","ROBOT","2"
"FNO_387","DK","ROBODRILL","3"
"FNO_387","DK","ROBOSHOT","5"
"FNO_387","DK","ROBOCUT","4"
"FNO_381","EE","CNC","1"
"FNO_381","EE","LASER","7"
"FNO_381","EE","ROBOT","2"
"FNO_381","EE","ROBODRILL","3"
"FNO_381","EE","ROBOSHOT","5"
"FNO_381","EE","ROBOCUT","4"
"FNO_399","FI","CNC","1"
"FNO_399","FI","LASER","7"
"FNO_399","FI","ROBOT","2"
"FNO_399","FI","ROBODRILL","3"
"FNO_399","FI","ROBOSHOT","5"
"FNO_399","FI","ROBOCUT","4"
"FNO_381","LV","CNC","1"
"FNO_381","LV","LASER","7"
"FNO_381","LV","ROBOT","2"
"FNO_381","LV","ROBODRILL","3"
"FNO_381","LV","ROBOSHOT","5"
"FNO_381","LV","ROBOCUT","4"
"FNO_381","LT","CNC","1"
"FNO_381","LT","LASER","7"
"FNO_381","LT","ROBOT","2"
"FNO_381","LT","ROBODRILL","3"
"FNO_381","LT","ROBOSHOT","5"
"FNO_381","LT","ROBOCUT","4"
"FNO_381","NO","CNC","1"
"FNO_381","NO","LASER","7"
"FNO_381","NO","ROBOT","2"
"FNO_381","NO","ROBODRILL","3"
"FNO_381","NO","ROBOSHOT","5"
"FNO_381","NO","ROBOCUT","4"
"DEA_9001","IE","ROBOSHOT","5"
"DEA_9002","ES","ROBOSHOT","5"
"DEA_9002","PT","ROBOSHOT","5"
"DEA_9004","CZ","ROBOCUT","4"
"DEA_9005","AT","ROBOCUT","4"
"DEA_9006","SK","ROBOCUT","4"
"FNO_381","SE","CNC","1"
"FNO_381","SE","LASER","7"
"FNO_381","SE","ROBOT","2"
"FNO_381","SE","ROBODRILL","3"
"FNO_381","SE","ROBOSHOT","5"
"FNO_381","SE","ROBOCUT","4"
"FNO_387","DK","CNC","1"
"FNO_387","DK","LASER","7"
"FNO_387","DK","ROBOT","2"
"FNO_387","DK","ROBODRILL","3"
"FNO_387","DK","ROBOSHOT","5"
"FNO_387","DK","ROBOCUT","4"
"FNO_381","EE","CNC","1"
"FNO_381","EE","LASER","7"
"FNO_381","EE","ROBOT","2"
"FNO_381","EE","ROBODRILL","3"
"FNO_381","EE","ROBOSHOT","5"
"FNO_381","EE","ROBOCUT","4"
"FNO_399","FI","CNC","1"
"FNO_399","FI","LASER","7"
"FNO_399","FI","ROBOT","2"
"FNO_399","FI","ROBODRILL","3"
"FNO_399","FI","ROBOSHOT","5"
"FNO_399","FI","ROBOCUT","4"
"FNO_381","LV","CNC","1"
"FNO_381","LV","LASER","7"
"FNO_381","LV","ROBOT","2"
"FNO_381","LV","ROBODRILL","3"
"FNO_381","LV","ROBOSHOT","5"
"FNO_381","LV","ROBOCUT","4"
"FNO_381","LT","CNC","1"
"FNO_381","LT","LASER","7"
"FNO_381","LT","ROBOT","2"
"FNO_381","LT","ROBODRILL","3"
"FNO_381","LT","ROBOSHOT","5"
"FNO_381","LT","ROBOCUT","4"
"FNO_381","NO","CNC","1"
"FNO_381","NO","LASER","7"
"FNO_381","NO","ROBOT","2"
"FNO_381","NO","ROBODRILL","3"
"FNO_381","NO","ROBOSHOT","5"
"FNO_381","NO","ROBOCUT","4"
"FOL_717","AU","CNC","1"
"FOL_717","AU","LASER","7"
"FOL_717","AU","ROBOT","2"
"FOL_717","AU","ROBODRILL","3"
"FOL_717","AU","ROBOSHOT","5"
"FOL_717","AU","ROBOCUT","4"
"FOL_723","AU","CNC","1"
"FOL_723","AU","LASER","7"
"FOL_723","AU","ROBOT","2"
"FOL_723","AU","ROBODRILL","3"
"FOL_723","AU","ROBOSHOT","5"
"FOL_723","AU","ROBOCUT","4"
"FOL_729","AU","CNC","1"
"FOL_729","AU","LASER","7"
"FOL_729","AU","ROBOT","2"
"FOL_729","AU","ROBODRILL","3"
"FOL_729","AU","ROBOSHOT","5"
"FOL_729","AU","ROBOCUT","4"
"FOL_735","AU","CNC","1"
"FOL_735","AU","LASER","7"
"FOL_735","AU","ROBOT","2"
"FOL_735","AU","ROBODRILL","3"
"FOL_735","AU","ROBOSHOT","5"
"FOL_735","AU","ROBOCUT","4"
"FOL_741","NZ","CNC","1"
"FOL_741","NZ","LASER","7"
"FOL_741","NZ","ROBOT","2"
"FOL_741","NZ","ROBODRILL","3"
"FOL_741","NZ","ROBOSHOT","5"
"FOL_741","NZ","ROBOCUT","4"
"FSP_683","SG","CNC","1"
"FSP_683","SG","LASER","7"
"FSP_683","SG","ROBOT","2"
"FSP_683","SG","ROBODRILL","3"
"FSP_683","SG","ROBOSHOT","5"
"FSP_683","SG","ROBOCUT","4"
"FSP_683","MM","ROBOT","2"
"FSP_683","MM","ROBODRILL","3"
"FSP_683","MM","ROBOSHOT","5"
"FSP_683","MM","ROBOCUT","4"
"FPC_693","PH","CNC","1"
"FPC_693","PH","LASER","7"
"FPC_693","PH","ROBOT","2"
"FPC_693","PH","ROBODRILL","3"
"FPC_693","PH","ROBOSHOT","5"
"FPC_693","PH","ROBOCUT","4"
"FPC_699","PH","CNC","1"
"FPC_699","PH","LASER","7"
"FPC_699","PH","ROBOT","2"
"FPC_699","PH","ROBODRILL","3"
"FPC_699","PH","ROBOSHOT","5"
"FPC_699","PH","ROBOCUT","4"
"FTH_665","TH","CNC","1"
"FTH_665","TH","LASER","7"
"FTH_665","TH","ROBOT","2"
"FTH_665","TH","ROBODRILL","3"
"FTH_665","TH","ROBOSHOT","5"
"FTH_665","TH","CNC","1"
"FTH_665","TH","LASER","7"
"FTH_665","TH","ROBOT","2"
"FTH_665","TH","ROBODRILL","3"
"FTH_665","TH","ROBOSHOT","5"
"FTH_665","TH","ROBOCUT","4"
"FTH_665","TH","CNC","1"
"FTH_665","TH","LASER","7"
"FTH_665","TH","ROBOT","2"
"FTH_665","TH","ROBODRILL","3"
"FTH_665","TH","ROBOSHOT","5"
"FTH_665","TH","ROBOCUT","4"
"FTH_665","TH","ROBOCUT","4"
